ID_REF	VALUE
7901495	4.84
7901712	3.87
7903026	2.96
7904867	2.57
7904946	2.57
7905039	2.99
7906233	3.77
7907464	5.89
7907747	2.9
7908155	4.57
7909125	3.72
7909283	9.94
7910676	6.93
7910946	3.07
7911094	3.01
7911108	6.05
7912207	4.64
7912625	3.75
7913799	3.07
7913803	4.46
7914038	4.24
7914139	9.41
7914350	6.17
7914807	3.77
7916075	5
7916491	5.73
7917735	3.34
7917739	5.15
7918153	7.62
7919153	4.69
7919403	4.69
7919574	3.48
7919778	3.8
7920025	7.26
7923003	3.02
7923440	6.48
7924205	3.21
7925126	3.48
7925318	4.59
7925440	4.97
7926383	4.17
7927548	10.59
7927706	7.36
7928328	2.6
7931928	3.1
7932614	3.58
7933088	3.54
7933178	7.51
7935142	5.63
7936282	3.15
7939640	4.33
7942061	5.76
7943734	3.45
7944111	4.72
7945031	5.32
7945728	3.91
7946659	5.66
7947932	3.42
7948033	5.65
7948139	3.21
7948397	5.74
7950030	4.56
7950282	6.8
7951349	4.94
7951435	10.14
7951668	5.05
7952396	5.31
7953761	3.91
7953763	6.44
7954602	7.48
7955421	3.06
7957006	3.74
7957497	3.36
7959572	3.39
7959823	3.41
7959825	4.64
7960359	12.64
7960846	3.7
7960863	7.14
7962248	3.62
7963588	3.84
7964598	4.97
7964629	3.65
7964685	3.27
7964720	2.78
7965842	9.48
7966425	5.46
7967032	6.75
7968252	6.88
7968970	3.74
7970945	3.51
7971124	10.15
7971367	3.42
7971903	2.94
7972414	4.82
7972709	3.63
7974192	3.25
7974687	2.91
7976152	6.82
7977117	3.75
7978909	7.59
7979131	7.02
7980688	3.49
7981779	3.37
7982935	10.64
7983270	3.74
7983377	2.78
7983391	3.2
7984188	7.08
7986635	3.6
7987308	3.01
7988342	5.04
7988344	5.33
7988348	3.23
7988412	5.16
7990806	2.9
7992067	6.59
7992131	5.86
7992136	6.6
7992742	3.38
7992841	6.39
7995523	6.41
7999171	4.99
8000614	3.88
8001183	3.13
8001348	5.82
8002027	5.98
8003226	4.74
8003857	7.5
8003889	5
8005433	7.59
8005992	2.87
8006081	7.36
8007497	3.81
8007499	4.13
8007501	4.91
8007605	3.69
8009006	4.69
8010186	5.5
8010210	3.91
8012841	6.64
8015796	9.19
8016733	10.12
8020453	4.85
8021013	5.46
8021683	3.33
8022043	8.67
8022174	4.13
8023061	6.22
8023547	2.9
8023644	4.17
8023755	3.86
8027266	4.26
8027429	8.54
8027437	7
8028002	6.04
8029278	5.39
8030826	4.68
8035787	4.01
8035859	6.45
