ID_REF	VALUE
7901495	4.63
7901712	3.87
7903026	3.04
7904867	2.8
7904946	2.8
7905039	3.03
7906233	3.93
7907464	5.78
7907747	3.17
7908155	4.16
7909125	3.68
7909283	11.57
7910676	7.19
7910946	2.96
7911094	3.04
7911108	6.54
7912207	4.86
7912625	3.93
7913799	3.05
7913803	3.93
7914038	4.3
7914139	9.38
7914350	6.53
7914807	3.41
7916075	4.68
7916491	5.18
7917735	2.98
7917739	5.58
7918153	7.93
7919153	4.75
7919403	4.75
7919574	3.53
7919778	4.99
7920025	7.64
7923003	2.97
7923440	7.46
7924205	3.36
7925126	3.6
7925318	4.73
7925440	5.23
7926383	4.55
7927548	10.29
7927706	7
7928328	3.15
7931928	2.99
7932614	3.87
7933088	3.44
7933178	8.19
7935142	5.52
7936282	2.9
7939640	4.51
7942061	5.62
7943734	3.38
7944111	5.12
7945031	5.18
7945728	3.88
7946659	5.69
7947932	3.27
7948033	5.91
7948139	3.66
7948397	5.85
7950030	4.86
7950282	7.73
7951349	5.74
7951435	9.89
7951668	5.67
7952396	5.01
7953761	3.83
7953763	6.55
7954602	6.52
7955421	3.46
7957006	3.45
7957497	3.52
7959572	3.21
7959823	3.3
7959825	4.4
7960359	12.38
7960846	3.81
7960863	7.34
7962248	3.91
7963588	3.9
7964598	4.57
7964629	3.42
7964685	3.02
7964720	2.88
7965842	9.38
7966425	5.35
7967032	6.66
7968252	7.07
7968970	3.59
7970945	3.73
7971124	10.67
7971367	4.12
7971903	2.79
7972414	4.55
7972709	3.81
7974192	2.89
7974687	2.79
7976152	6.48
7977117	3.56
7978909	7.46
7979131	5.8
7980688	3.56
7981779	3.36
7982935	10.37
7983270	3.57
7983377	2.89
7983391	3.45
7984188	7.5
7986635	3.08
7987308	3.19
7988342	6.45
7988344	5.29
7988348	3.74
7988412	5.43
7990806	3.05
7992067	6.86
7992131	6.18
7992136	6.8
7992742	3.6
7992841	6.36
7995523	5.15
7999171	5.2
8000614	3.48
8001183	3.14
8001348	5.78
8002027	5.88
8003226	4.92
8003857	8.18
8003889	6.36
8005433	7.77
8005992	2.9
8006081	7.92
8007497	3.54
8007499	3.63
8007501	5.38
8007605	3.08
8009006	4.86
8010186	5.69
8010210	3.61
8012841	6
8015796	7.97
8016733	10.05
8020453	4.68
8021013	5.33
8021683	3.43
8022043	9.13
8022174	4.5
8023061	6.53
8023547	2.9
8023644	3.96
8023755	3.95
8027266	4.19
8027429	8.53
8027437	7.29
8028002	6.24
8029278	6.13
8030826	5
8035787	4.13
8035859	6.51
8036170	5.86
8036172	7.4
8036557	11.28
8040336	4.1
8041636	5.8
8042460	3.22
8043022	4.97
8043024	3.08
8048108	8.04
8049073	10.7
8049235	3.69
8052303	3.24
8052592	4.87
8053404	2.81
8055137	5.12
8055309	7.6
8057032	3.02
8057561	11.08
8058145	3.1
8061068	4.15
8061092	4.03
8061881	6.56
8063349	4.28
8063549	8.11
8065163	3.31
8065198	2.89
8065332	5.48
8065990	4.1
8066273	4.94
8066528	6.82
8067948	5.33
8068020	5.35
8068610	6.93
8068733	4.03
8069206	3.68
8070871	4.64
8070930	6.35
8071202	3.52
8072775	4.69
8074059	4.79
8075308	3.32
8075776	5.43
8077351	7.36
8078185	5.72
8078384	3.3
8079151	6.86
8079588	4.17
8082795	5.28
8083061	5.17
8085768	5.66
8086370	2.83
8086515	3.49
8088476	2.93
8090662	6.89
8091118	5.11
8091186	3.4
8091239	3.46
8093035	6.67
8093037	4.16
8094355	6.07
8094686	4.9
8094986	4.25
8095159	8.09
8095758	9.31
8096413	3.56
8096531	3.34
8097285	3.59
8097447	7.33
8097936	7.76
8098004	3.22
8098463	3.63
8099140	3.37
8099922	6.74
8100123	2.95
8100290	3.02
8100454	3.23
8101778	6.16
8103849	3.13
8104129	6.64
8104659	3.49
8105061	9
8105300	7.67
8105321	6.83
8108433	4.5
8109595	5.9
8109661	3.72
8112018	9.49
8112609	5.92
8112855	3.21
8114898	6.22
8115010	2.92
8115873	6.1
8116346	6.17
8119076	7.28
8119856	3.59
8121142	3.41
8121269	6.68
8121330	6.58
8121332	4.28
8121483	4.89
8123712	4.33
8124329	4.59
8124846	6.31
8125443	4.69
8125445	4.84
8126033	6.35
8126358	4.63
8126627	5.4
8127107	6.34
8127143	3.85
8127688	2.82
8127690	6.07
8130183	3.49
8131867	7.07
8132501	7.33
8134345	3.44
8135214	3.37
8137040	3.76
8137466	4.95
8138084	5.44
8139017	3.36
8140166	6.94
8140168	4.7
8140855	2.95
8142876	4.69
8145795	7.89
8146322	3.96
8146328	6.81
8146754	3.44
8147047	3.88
8148461	4.16
8150087	10.31
8151213	3.81
8152626	7.37
8152922	3.06
8154361	3.11
8154763	7.24
8155881	2.95
8156110	4.21
8156579	6.08
8156969	3.31
8157485	3.2
8157605	9.3
8157888	4.66
8158511	4.11
8158910	6.89
8161421	7.79
8161646	3.29
8162823	6.68
8164129	6.75
8166583	3.45
8167161	5.76
8168735	3.41
8169638	6.16
8170230	3.67
8171881	2.91
8172270	9.34
8173164	5.43
8173522	5.18
8173627	7.59
8174494	3.11
8176469	4.5
8176779	5.17
8176947	3.85
8177116	5.15
8177118	4.81
8177387	3.85
7981730	7.77
8139460	7.28
8140739	6.86
8101322	7.44
8130827	6.15
8130824	6.29
8140269	10.03
8140258	10.13
8113103	6.73
8163666	5
8085122	6.51
8021152	6.38
8168727	5.52
7945734	6.85
8094542	5.38
7931824	5.33
8135015	5.85
8143766	7.55
8006779	7.11
7904965	8.12
8107321	7.92
8071357	6.55
8076561	7.34
8074591	4.91
8074769	4.4
8071981	8.24
7978056	6.11
8138592	7.73
8169235	5.42
8024888	6.06
8012958	6.84
8152865	7.34
8103644	4.78
8105318	5.11
8043433	8.72
8165669	12.9
7970828	6.88
7944601	4.82
8101501	5.05
8008564	7.99
8068578	5.9
7991106	6.99
7985560	6.1
7985416	6.16
7985457	6.16
7985688	6.16
7990941	6.16
8106350	4.38
8029624	6.73
8030939	4.79
7902072	4.47
8069868	5.45
8146527	4.82
7969576	6.77
7926677	8.32
8084704	7.46
7948211	7.82
7986603	4.1
7949015	8.07
7949410	12.62
7905496	8.64
7913663	5.43
8075691	13.05
8105432	13.03
8178324	6.66
8001104	6.83
8029669	4.31
8068494	7.57
8050844	5.65
8057554	10.85
8108627	3.48
8144082	6.08
7956522	6.44
8113421	6.07
8114270	6.99
8094154	6.88
8121130	6.18
8054393	5.88
8042827	4.83
8095005	6.21
8121596	7.46
8116128	6.76
8083463	4.84
8168432	9.73
8031499	7.24
8161000	6.13
7933632	5.84
8002102	7.93
8117161	4.68
7999356	7.47
8126705	6.47
8082236	5.64
8123714	8.87
8104731	6.64
8160020	5.17
8008868	5.01
7956419	7.38
8019517	6.23
7935863	6.97
7989220	4.63
8104066	4.34
8066275	7.32
8081254	6.08
8020321	6.48
7910096	5.77
8154727	7.2
8076493	6.16
8152938	6.31
8122334	7.46
7949075	11.23
7901314	6.9
7968514	5.68
8050654	3.52
8002967	5.6
8171537	5.39
8083935	6.34
7922295	3.6
8148465	5.56
7974619	8.7
8169361	8.05
7991465	7.34
8149809	6.36
7962557	6.51
8112607	7.04
7960259	8.42
7993369	6.56
8004802	7.52
7935359	7.22
8049825	7.12
7995379	10.9
8109593	5.32
8165888	5.64
7949744	5.82
8043745	6.8
7952735	5.07
7927597	7.8
7963575	11.94
8132705	4.92
7901340	5.89
7956987	5.37
8021147	10.93
8009474	3.1
7974245	6.33
8113276	2.93
7927265	2.85
8057559	3.03
7927595	6.92
8093974	4.91
7964868	9.45
7967896	7.22
8055911	6.3
7953977	8.35
7934706	8.43
7934717	8.43
8130626	7.18
8162490	11.23
