ID_REF	VALUE
7901495	4.67
7901712	3.76
7903026	3
7904867	2.81
7904946	2.81
7905039	2.82
7906233	4.3
7907464	5.86
7907747	2.9
7908155	4.57
7909125	3.86
7909283	11.42
7910676	6.96
7910946	3.05
7911094	2.92
7911108	6.3
7912207	5.1
7912625	3.74
7913799	3.12
7913803	3.83
7914038	4.04
7914139	9.12
7914350	6.68
7914807	3.04
7916075	4.18
7916491	3.96
7917735	2.97
7917739	5.05
7918153	7.99
7919153	4.14
7919403	4.14
7919574	3.39
7919778	3.37
7920025	7.16
7923003	2.85
7923440	5.66
7924205	3.49
7925126	3.8
7925318	3.86
7925440	5.09
7926383	4.42
7927548	10.69
7927706	6.92
7928328	2.62
7931928	2.95
7932614	3.85
7933088	3.61
7933178	7.22
7935142	4.64
7936282	3.02
7939640	4.14
7942061	5.51
7943734	3.56
7944111	5
7945031	4.85
7945728	3.83
7946659	5.35
7947932	3.84
7948033	5.59
7948139	4.06
7948397	5.69
7950030	4.61
7950282	7.36
7951349	5.37
7951435	9.77
7951668	4.83
7952396	5.7
7953761	4.09
7953763	6.48
7954602	6.42
7955421	3.03
7957006	3.46
7957497	3.49
7959572	3.35
7959823	3.32
7959825	4.36
7960359	12.39
7960846	3.66
7960863	6.81
7962248	3.8
7963588	3.16
7964598	4.98
7964629	3.82
7964685	3.19
7964720	2.95
7965842	9.16
7966425	4.61
7967032	6.37
7968252	6.93
7968970	3.54
7970945	3.47
7971124	9.92
7971367	3.65
7971903	2.96
7972414	4.56
7972709	3.73
7974192	3.13
7974687	3.2
7976152	6.25
7977117	3.5
7978909	6.76
7979131	6.42
7980688	3.47
7981779	3.13
7982935	10.64
7983270	3.28
7983377	2.8
7983391	3.18
7984188	6.52
7986635	3.34
7987308	3.18
7988342	3.86
7988344	4.78
7988348	4
7988412	5.36
7990806	3.06
7992067	6.59
7992131	5.98
7992136	6.76
7992742	3.52
7992841	6.53
7995523	3.56
7999171	5.3
8000614	3.59
8001183	3.45
8001348	5.62
8002027	5.83
8003226	5.16
8003857	7.8
8003889	4.48
8005433	7.68
8005992	2.98
8006081	6.52
8007497	3.19
8007499	3.61
8007501	4.67
8007605	4.11
8009006	4.86
8010186	5.73
8010210	3.44
8012841	5.71
8015796	8.52
8016733	9.79
8020453	4.24
8021013	5.48
8021683	3.11
8022043	8.86
8022174	4.21
8023061	6.27
8023547	2.83
8023644	3.64
8023755	3.96
8027266	4.24
8027429	8.21
8027437	6.96
8028002	6.28
8029278	4.91
8030826	4.74
8035787	3.56
8035859	6.57
8036170	5.91
8036172	7.32
8036557	11.78
8040336	3.96
8041636	4.98
8042460	2.97
8043022	5.25
8043024	3.02
8048108	7.84
8049073	11.49
8049235	3.63
8052303	3.04
8052592	4.63
8053404	3.02
8055137	4.87
8055309	7.72
8057032	3.12
8057561	11.16
8058145	3.3
8061068	4.09
8061092	4.19
8061881	6.59
8063349	4.31
8063549	7.57
8065163	2.97
8065198	2.92
8065332	5.07
8065990	3.46
8066273	4.64
8066528	6.64
8067948	5.17
8068020	4.79
8068610	5.38
8068733	3.9
8069206	3.73
8070871	4.4
8070930	6.06
8071202	3.54
8072775	4.38
8074059	5.4
8075308	3.11
8075776	4.89
8077351	7.15
8078185	4.76
8078384	3.46
8079151	6.05
8079588	4.06
8082795	4.99
8083061	5.22
8085768	5.75
8086370	2.76
8086515	3.71
8088476	3.78
8090662	6.47
8091118	4.86
8091186	3.04
8091239	3.03
8093035	6.42
8093037	4.92
8094355	5.49
8094686	5.32
8094986	4.45
8095159	7.71
8095758	9.06
8096413	3.67
8096531	3.33
8097285	3.51
8097447	7.27
8097936	7.76
8098004	2.98
8098463	4.26
8099140	3.45
8099922	6.18
8100123	2.86
8100290	2.99
8100454	3.21
8101778	5.64
8103849	3.01
8104129	6.11
8104659	3.31
8105061	8.4
8105300	6.23
8105321	7.18
8108433	5.18
8109595	5.89
8109661	3.52
8112018	8.57
8112609	5.51
8112855	3.28
8114898	6.25
8115010	2.91
8115873	5.62
8116346	6.02
8119076	6.61
8119856	3.71
8121142	3.47
8121269	6.63
8121330	5.76
8121332	3.15
8121483	4.92
8123712	5.18
8124329	4.44
8124846	5.47
8125443	4.72
8125445	6.11
8126033	5.93
8126358	4.79
8126627	6.03
8127107	6.22
8127143	3.98
8127688	2.92
8127690	5.68
8130183	3.67
8131867	7.32
8132501	6.23
8134345	3.53
8135214	3.36
8137040	3.73
8137466	4.44
8138084	5.66
8139017	3.91
8140166	6.08
8140168	4.29
8140855	2.96
8142876	4.41
8145795	7.76
8146322	4.02
8146328	5.97
8146754	3.44
8147047	4.09
8148461	4.01
8150087	10
8151213	3.89
8152626	6.53
8152922	3.07
8154361	3.02
8154763	6.49
8155881	2.81
8156110	4.32
8156579	4.96
8156969	2.99
8157485	3.32
8157605	10.04
8157888	3.98
8158511	4.28
8158910	7.07
8161421	7.64
8161646	3.07
8162823	6.25
8164129	6.2
8166583	3.36
8167161	5.31
8168735	3.49
8169638	7.07
8170230	3.87
8171881	3.12
8172270	9.05
8173164	5.03
8173522	5.26
8173627	6.82
8174494	2.69
8176469	5.41
8176779	5.26
8176947	3.63
8177116	5.01
8177118	4.69
8177387	3.63
7981730	9.67
8139460	7.38
8140739	6.87
8101322	6.45
8130827	6.34
8130824	6.22
8140269	9.73
8140258	9.85
8113103	7.06
8163666	4.94
8085122	6.5
8021152	6.21
8168727	6.06
7945734	6.56
8094542	5.78
7931824	5.47
8135015	5.64
8143766	6.94
8006779	6.95
7904965	7.18
8107321	9.03
8071357	6.69
8076561	7.38
8074591	4.92
8074769	4.26
8071981	7.86
7978056	5.98
8138592	7.23
8169235	5.12
8024888	6.03
8012958	7.29
8152865	6.67
8103644	4.7
8105318	5.11
8043433	9.12
8165669	12.86
7970828	6.61
7944601	4.73
8101501	5.51
8008564	7.22
8068578	5.81
7991106	6.82
7985560	5.49
7985416	5.76
7985457	5.76
7985688	5.76
7990941	5.76
8106350	4.9
8029624	6.57
8030939	4.66
7902072	4.12
8069868	5.32
8146527	4.77
7969576	7.17
7926677	8.19
8084704	6.92
7948211	7.67
7986603	3.81
7949015	7.73
7949410	12.58
7905496	9.56
7913663	4.85
8075691	13.3
8105432	13.26
8178324	5.65
8001104	7.7
8029669	4.09
8068494	7.23
8050844	5.42
8057554	11.53
8108627	3.69
8144082	6.44
7956522	6.51
8113421	5.81
8114270	7.97
8094154	6.79
8121130	5.89
8054393	5.83
8042827	4.81
8095005	6.19
8121596	7.28
8116128	6.41
8083463	5.3
8168432	9.81
8031499	7.21
8161000	5.94
7933632	5.44
8002102	7.1
8117161	3.96
7999356	7.28
8126705	6.14
8082236	5.09
8123714	8.1
8104731	6.17
8160020	4.67
8008868	5.6
7956419	6.99
8019517	5.91
7935863	6.39
7989220	4.34
8104066	4.5
8066275	6.29
8081254	5.73
8020321	6.2
7910096	6.17
8154727	7.44
8076493	5.98
8152938	6.13
8122334	7.31
7949075	11.76
7901314	6.91
7968514	5.15
8050654	3.69
8002967	5.61
8171537	5.4
8083935	6.07
7922295	3.66
8148465	5.6
7974619	7.99
8169361	8.12
7991465	6.8
8149809	5.97
7962557	5.66
8112607	7.5
7960259	7.82
7993369	6.26
8004802	7.32
7935359	6.68
8049825	7.63
7995379	10.9
8109593	6.42
8165888	5.83
7949744	5.72
8043745	6.8
7952735	4.44
7927597	7.73
7963575	12.1
8132705	4.84
7901340	5.57
7956987	5.21
8021147	11.47
8009474	3.61
7974245	5.71
8113276	2.85
7927265	2.98
8057559	2.97
7927595	7.14
8093974	4.35
7964868	8.23
7967896	7.76
8055911	7.32
7953977	6.62
7934706	7.19
7934717	7.19
8130626	6.54
8162490	10.99
8020382	9.03
8123985	11.78
7979959	5.43
8055672	11.61
7979802	3.42
7935776	12.72
7980309	11.71
8088468	4.59
8007548	7.52
7943347	7.53
7937940	4.9
8048022	4.68
7958948	8.43
7975386	5.49
7975626	8.33
8135031	6.34
8001402	8.46
8147019	8.35
8001924	9.59
8026541	8.62
8005501	9.75
8164196	5.2
7940026	3.64
8167428	5.75
8060526	5
7896983	5.8
8164153	6.17
8098940	5.07
8106818	5.86
8034199	6.64
7969143	7.01
8065242	6.21
8105495	5.05
7976239	7.13
8067380	6.42
7914994	4.36
7904478	7.16
8071049	6.74
8071713	7.06
8145766	8.29
7991395	5.76
7977592	5.41
8176336	7.21
7925170	6.07
8142763	7.21
8083025	5.55
8002987	9.94
7985266	5.8
7993110	4.77
8116662	4.57
8031840	4.26
7990636	6.26
8128936	4.84
8144503	5.72
8085287	11.24
8003056	6.98
8099807	9.73
8163892	6.38
8148463	5.37
8132513	5.74
8113124	7.1
8159984	7.27
8132399	9.65
7950140	6.92
8052594	5.55
7966441	8.26
8063444	9.64
8055016	6.62
8080847	5.91
7950883	5.24
8100756	5.46
8100754	6.15
7916018	4.45
7915951	3.59
8045341	7.96
8164008	6.57
7904429	6.21
7956876	11.71
8091712	4.46
7914500	6.07
8010560	5.56
7967025	6.9
7999384	6.55
8065363	6.13
8065120	5.86
8112998	4.71
8016232	6.2
7905589	8.28
7942998	5.64
7916568	6.13
7916566	3.86
8123981	6.19
8112306	3.57
8071642	6.36
7906017	6.66
7960878	7.01
8010963	5.84
7939374	6.46
8039975	3.79
8125527	5.27
8178882	5.27
8180076	5.27
8136179	7.58
8136177	9.71
8077815	7.24
8069998	10.18
7979870	5.66
7911343	13.4
8165703	13.4
8173912	8.39
7972973	6.49
8028190	6.32
8162247	7.48
7908730	4.25
7908728	6.13
8146427	10.11
8031837	7.87
8068046	6.07
8067965	4.56
7981326	6.87
8071084	6.11
