ID_REF	VALUE
7901495	4.53
7901712	3.93
7903026	3.22
7904867	2.8
7904946	2.8
7905039	2.92
7906233	3.57
7907464	5.52
7907747	3.08
7908155	4.42
7909125	3.92
7909283	10.72
7910676	7.07
7910946	2.93
7911094	3.06
7911108	5.87
7912207	4.67
7912625	3.68
7913799	2.93
7913803	4.24
7914038	4
7914139	9.64
7914350	6.33
7914807	3.72
7916075	4.72
7916491	5.05
7917735	3.12
7917739	4.97
7918153	7.65
7919153	5.27
7919403	5.27
7919574	3.34
7919778	3.5
7920025	7.13
7923003	3.01
7923440	6.63
7924205	3.28
7925126	3.49
7925318	5.16
7925440	5.26
7926383	4.4
7927548	11.02
7927706	7.13
7928328	2.76
7931928	3.03
7932614	3.86
7933088	3.47
7933178	7.23
7935142	5.25
7936282	3.01
7939640	4.49
7942061	5.26
7943734	4.12
7944111	4.99
7945031	3.72
7945728	3.74
7946659	5.54
7947932	3.5
7948033	5.87
7948139	4.17
7948397	5.55
7950030	4.77
7950282	7.69
7951349	5.18
7951435	9.99
7951668	5.06
7952396	5.71
7953761	3.74
7953763	6.36
7954602	6.8
7955421	3.2
7957006	3.84
7957497	3.68
7959572	3.03
7959823	3.18
7959825	4.2
7960359	13.14
7960846	3.8
7960863	7.16
7962248	3.74
7963588	3.36
7964598	4.74
7964629	3.65
7964685	3.17
7964720	2.82
7965842	9.04
7966425	4.83
7967032	6.47
7968252	6.73
7968970	3.39
7970945	3.52
7971124	10.25
7971367	3.41
7971903	3.09
7972414	4.45
7972709	3.82
7974192	3.2
7974687	3.23
7976152	6.51
7977117	3.15
7978909	7.13
7979131	8.49
7980688	3.47
7981779	3.45
7982935	10.71
7983270	3.38
7983377	2.91
7983391	3.01
7984188	7.19
7986635	3.76
7987308	3.32
7988342	5.87
7988344	4.38
7988348	3.32
7988412	5.12
7990806	3.78
7992067	6.44
7992131	5.68
7992136	6.56
7992742	3.44
7992841	6.54
7995523	5.82
7999171	5.46
8000614	3.32
8001183	3.08
8001348	6.06
8002027	5.66
8003226	4.54
8003857	7.7
8003889	5.31
8005433	7.51
8005992	2.92
8006081	7.5
8007497	3.34
8007499	3.59
8007501	4.65
8007605	2.8
8009006	4.68
8010186	5.52
8010210	3.62
8012841	6.18
8015796	10.24
8016733	10.13
8020453	4.69
8021013	5.26
8021683	3.28
8022043	8.57
8022174	4.14
8023061	6.15
8023547	3.09
8023644	3.39
8023755	4.14
8027266	4.39
8027429	8.24
8027437	6.58
8028002	5.93
8029278	4.85
8030826	4.8
8035787	3.67
8035859	6.35
8036170	5.76
8036172	6.84
8036557	11.85
8040336	3.74
8041636	4.72
8042460	2.94
8043022	4.78
8043024	2.91
8048108	8.03
8049073	11.35
8049235	3.72
8052303	3.1
8052592	5.01
8053404	2.91
8055137	4.94
8055309	7.35
8057032	3.31
8057561	10.99
8058145	3.4
8061068	4.38
8061092	4.52
