ID_REF	VALUE
7901495	4.62
7901712	3.81
7903026	2.99
7904867	2.77
7904946	2.77
7905039	2.95
7906233	3.22
7907464	6.44
7907747	2.91
7908155	4.72
7909125	3.85
7909283	10.65
7910676	6.89
7910946	2.89
7911094	2.94
7911108	6.38
7912207	4.92
7912625	3.72
7913799	2.95
7913803	5.42
7914038	4.19
7914139	8.69
7914350	7.01
7914807	3.24
7916075	4.61
7916491	4.77
7917735	3.09
7917739	5.03
7918153	7.71
7919153	4.22
7919403	4.22
7919574	3.34
7919778	3.36
7920025	7.31
7923003	2.98
7923440	6.42
7924205	3.2
7925126	3.63
7925318	4.7
7925440	4.87
7926383	4.45
7927548	10.72
7927706	6.71
7928328	3.09
7931928	3.17
7932614	3.88
7933088	3.67
7933178	7.46
7935142	6.16
7936282	2.86
7939640	4.45
7942061	5.92
7943734	3.32
7944111	4.94
7945031	4.46
7945728	3.73
7946659	5.8
7947932	3.24
7948033	5.75
7948139	3.23
7948397	5.29
7950030	4.63
7950282	7.21
7951349	5.04
7951435	9.8
7951668	4.11
7952396	5.39
7953761	4.3
7953763	6.55
7954602	5.35
7955421	3.17
7957006	3.35
7957497	3.34
7959572	2.94
7959823	3.46
7959825	4.58
7960359	12.67
7960846	3.86
7960863	7.19
7962248	3.76
7963588	3.51
7964598	5.46
7964629	3.48
7964685	3.51
7964720	2.83
7965842	9.04
7966425	5.23
7967032	6.75
7968252	7
7968970	3.66
7970945	3.53
7971124	9.83
7971367	3.6
7971903	2.77
7972414	4.62
7972709	3.65
7974192	3.42
7974687	2.82
7976152	5.99
7977117	3.55
7978909	7.43
7979131	7.15
7980688	3.21
7981779	3.3
7982935	10.82
7983270	3.64
7983377	2.88
7983391	3.28
7984188	6.97
7986635	3.37
7987308	2.93
7988342	4.55
7988344	4.89
7988348	2.9
7988412	5.06
7990806	3.03
7992067	6.61
7992131	5.9
7992136	6.64
7992742	3.53
7992841	6.32
7995523	5.82
7999171	5.83
8000614	3.93
8001183	2.93
8001348	6.05
8002027	6.06
8003226	4.7
8003857	7.55
8003889	5.6
8005433	7.63
8005992	2.86
8006081	7.39
8007497	3.43
8007499	3.77
8007501	4.9
8007605	4.13
8009006	4.9
8010186	5.59
8010210	3.42
8012841	5.92
8015796	7.11
8016733	9.34
8020453	5
8021013	5.3
8021683	3.24
8022043	8.68
8022174	4.28
8023061	6.29
8023547	3.11
8023644	3.43
8023755	3.92
8027266	4.56
8027429	7.69
8027437	7.34
8028002	5.43
8029278	5.64
8030826	4.91
8035787	3.98
8035859	6.59
8036170	5.81
8036172	7.18
8036557	11.43
8040336	4.02
8041636	4.12
8042460	3.29
8043022	5.17
8043024	3.27
8048108	7.73
8049073	11.15
8049235	3.54
8052303	3.03
8052592	4.98
8053404	2.85
8055137	4.71
8055309	7.64
8057032	2.81
8057561	10.67
8058145	3.16
8061068	4.44
8061092	4.36
8061881	6.57
8063349	4.39
8063549	7.71
8065163	2.86
8065198	3
8065332	5.13
8065990	3.98
8066273	4.64
8066528	6.85
8067948	5.1
8068020	4.47
8068610	6.14
8068733	3.92
8069206	3.95
8070871	4.61
8070930	6.38
8071202	3.46
8072775	4.32
8074059	4.76
8075308	3.71
8075776	5.13
8077351	7.14
8078185	5.39
8078384	3.27
8079151	7.34
8079588	3.71
8082795	5.63
8083061	4.76
8085768	6.01
8086370	2.81
8086515	3.83
8088476	4.16
8090662	7.09
8091118	4.82
8091186	3.53
8091239	3.64
8093035	6.93
8093037	4.23
8094355	5.79
8094686	4.69
8094986	4.35
8095159	8.09
8095758	9.05
8096413	3.31
8096531	3.2
8097285	3.29
8097447	6.96
8097936	7.56
8098004	2.96
8098463	3.8
8099140	3.37
8099922	7.82
8100123	2.77
8100290	3.08
8100454	3.5
8101778	5.88
8103849	2.93
8104129	5.94
8104659	3.46
8105061	9.72
8105300	7.07
8105321	7.2
8108433	4.53
8109595	5.61
8109661	3.62
8112018	8.43
8112609	5.48
8112855	3.09
8114898	5.29
8115010	3.24
8115873	5.71
8116346	5.8
8119076	7.33
8119856	3.75
8121142	3.52
8121269	6.58
8121330	6.43
8121332	3.05
8121483	5.01
8123712	3.93
8124329	3.85
8124846	4.72
8125443	4.18
8125445	4.79
8126033	6.22
8126358	4.91
8126627	5.22
8127107	5.91
8127143	3.86
8127688	2.93
8127690	5.79
8130183	3.78
8131867	8.57
8132501	6.64
8134345	3.48
8135214	3.32
8137040	3.8
8137466	4.39
8138084	5.85
8139017	3.71
8140166	6.24
8140168	3.95
8140855	2.96
8142876	4.64
8145795	7.48
8146322	3.9
8146328	6.51
8146754	3.62
8147047	4.02
8148461	4.51
8150087	9.77
8151213	3.46
8152626	6.79
8152922	3.05
8154361	3.06
8154763	7.07
8155881	2.84
8156110	3.8
8156579	4.82
8156969	3.12
8157485	3.23
8157605	10.78
8157888	4.22
8158511	4.68
8158910	6.56
8161421	7.54
8161646	3.32
8162823	6.22
8164129	6.1
8166583	3.36
8167161	4.88
8168735	3.09
8169638	7.23
8170230	4.44
8171881	3.03
8172270	8.89
8173164	5
8173522	4.59
8173627	5.38
8174494	2.86
8176469	4.4
8176779	5.48
8176947	3.42
8177116	5.07
8177118	5.15
8177387	3.42
7981730	8.02
8139460	7.39
8140739	6.9
8101322	7.09
8130827	6.41
8130824	6.47
8140269	9.21
8140258	9.41
8113103	6.96
8163666	5.05
8085122	6.41
8021152	5.36
8168727	5.31
7945734	6.56
8094542	5.31
7931824	5.56
8135015	6.78
8143766	6.71
8006779	6.5
7904965	7.68
8107321	7.68
8071357	6.55
8076561	7.56
8074591	5.13
8074769	4.62
8071981	8.06
7978056	6.08
8138592	7.63
