ID_REF	VALUE
7901495	4.62
7901712	4.37
7903026	3.31
7904867	3.02
7904946	3.02
7905039	3.39
7906233	3.7
7907464	6.12
7907747	3.12
7908155	5.19
7909125	4.02
7909283	10
7910676	7.87
7910946	3.24
7911094	3.04
7911108	5.87
7912207	5.18
7912625	3.99
7913799	3.12
7913803	3.96
7914038	4.34
7914139	8.68
7914350	6.85
7914807	4.03
7916075	5.58
7916491	5.95
7917735	3.03
7917739	5.16
7918153	7.87
7919153	4.59
7919403	4.59
7919574	3.85
7919778	2.95
7920025	7.53
7923003	3.13
7923440	5.24
7924205	3.86
7925126	3.71
7925318	4.7
7925440	5.7
7926383	4.64
7927548	10.03
7927706	5.71
7928328	2.82
7931928	3.06
7932614	3.93
7933088	3.9
7933178	7.33
7935142	4.8
7936282	3.04
7939640	5.24
7942061	5.88
7943734	3.47
7944111	5.15
7945031	4.96
7945728	4.02
7946659	5.94
7947932	3.84
7948033	6.38
7948139	4.16
7948397	5.84
7950030	5.01
7950282	7.68
7951349	5.26
7951435	8.4
7951668	4.58
7952396	5.38
7953761	4.34
7953763	6.96
7954602	6.67
7955421	3.17
7957006	3.91
7957497	3.57
7959572	3.13
7959823	3.65
7959825	4.22
7960359	13.03
7960846	4.17
7960863	7.57
7962248	4.25
7963588	3.34
7964598	4.73
7964629	3.83
7964685	3.31
7964720	3.18
7965842	8.97
7966425	4.83
7967032	7.08
7968252	7.49
7968970	3.48
7970945	3.64
7971124	9.7
7971367	3.34
7971903	3.33
7972414	4.92
7972709	3.87
7974192	3.2
7974687	2.96
7976152	6.47
7977117	4.99
7978909	7.83
7979131	5.64
7980688	3.64
7981779	3.45
7982935	10.84
7983270	3.9
7983377	3.25
7983391	3.43
7984188	7.74
7986635	3.57
7987308	3.59
7988342	5.65
7988344	5.09
7988348	3.38
7988412	5.28
7990806	3.43
7992067	6.75
7992131	6.19
7992136	6.66
7992742	3.74
7992841	6.82
7995523	3.51
7999171	5.99
8000614	3.94
8001183	3.22
8001348	6.15
8002027	5.9
8003226	5.38
8003857	7.75
8003889	5.77
8005433	7.85
8005992	2.94
8006081	9.25
8007497	3.65
8007499	3.67
8007501	4.8
8007605	4.3
8009006	4.66
8010186	5.94
8010210	3.81
8012841	5.29
8015796	8.88
8016733	9.41
8020453	4.78
8021013	5.42
8021683	3.46
8022043	9.09
8022174	4.38
8023061	6.98
8023547	2.8
8023644	3.55
8023755	3.59
8027266	4.8
8027429	7.97
8027437	7.32
8028002	6.12
8029278	6.29
8030826	5.33
8035787	4.14
8035859	6.73
8036170	5.76
8036172	7.33
8036557	11.95
8040336	4.26
8041636	4.56
8042460	3.36
8043022	5.98
8043024	3.27
8048108	7.87
8049073	11.95
8049235	3.66
8052303	2.96
8052592	5.21
8053404	3.01
8055137	5.19
8055309	7.6
8057032	3.38
8057561	10.67
8058145	3.38
8061068	4.23
8061092	4.02
8061881	7.14
8063349	4.38
8063549	8.02
8065163	3.84
8065198	3.12
8065332	6.12
8065990	3.8
8066273	4.89
8066528	6.75
8067948	5.06
8068020	4.63
8068610	5.58
8068733	4.27
8069206	3.88
8070871	4.54
8070930	6.65
8071202	3.82
8072775	4.02
8074059	5.31
8075308	3.34
8075776	5.62
8077351	7.27
8078185	5.69
8078384	3.66
8079151	6.94
8079588	3.7
8082795	5.48
8083061	5.69
8085768	6.28
8086370	2.91
8086515	3.95
8088476	3.5
8090662	6.27
8091118	5.02
8091186	3.23
8091239	3.09
8093035	6.91
8093037	3.98
8094355	5.84
8094686	5.25
8094986	4.54
8095159	9.04
8095758	7.92
8096413	3.81
8096531	3.2
8097285	3.75
8097447	7.31
8097936	7.83
8098004	3.05
8098463	4.16
8099140	3.82
8099922	6.77
8100123	3.25
8100290	3.08
8100454	3.57
8101778	5.57
8103849	3.15
8104129	5.92
8104659	4.16
8105061	10.15
8105300	6.37
8105321	6.82
8108433	4.5
8109595	5.93
8109661	3.66
8112018	8.16
8112609	6.56
8112855	3.19
8114898	6.51
8115010	3.24
8115873	5.64
8116346	5.83
8119076	6.5
8119856	3.33
8121142	3.41
8121269	6.17
8121330	6.35
8121332	4.05
8121483	4.93
8123712	3.99
8124329	4.2
8124846	4.85
8125443	4.7
8125445	5.25
8126033	6.58
8126358	4.93
8126627	5.3
8127107	5.22
8127143	3.9
8127688	3.1
8127690	5.89
8130183	3.64
8131867	7.41
8132501	6.73
8134345	3.64
8135214	3.58
8137040	5.18
8137466	5.12
8138084	5.79
8139017	3.56
8140166	6.39
8140168	4.09
8140855	2.99
8142876	4.67
8145795	8.23
8146322	3.98
8146328	6.12
8146754	3.77
8147047	3.98
8148461	4.38
8150087	10.02
8151213	3.42
8152626	8.57
8152922	3.18
8154361	3.21
8154763	6.99
8155881	3.09
8156110	4.49
8156579	5.83
8156969	3.11
8157485	3.41
8157605	10.51
8157888	4.32
8158511	4.36
8158910	7
8161421	7.81
8161646	2.96
8162823	6.77
8164129	6.73
8166583	3.51
8167161	5.23
8168735	3.24
8169638	5.83
8170230	4.7
8171881	3.1
8172270	9.06
8173164	5.78
8173522	5.59
8173627	5.65
8174494	3.3
8176469	6.87
8176779	5.54
8176947	3.93
8177116	5.61
8177118	5.21
8177387	3.93
7981730	12
8139460	7.23
8140739	7.31
8101322	6.8
8130827	6.66
8130824	6.56
8140269	9.5
8140258	9.52
8113103	6.79
8163666	4.62
8085122	6.44
8021152	5.95
8168727	5.59
7945734	6.87
8094542	5.54
7931824	6
8135015	5.77
8143766	6.55
8006779	7.31
7904965	8.28
8107321	9.39
8071357	6.51
8076561	7.44
8074591	5
8074769	4.61
8071981	8.16
7978056	6.16
8138592	7.63
8169235	5.81
8024888	6.08
8012958	7.49
8152865	6.58
8103644	4.73
8105318	5.41
8043433	10.59
8165669	12.99
7970828	6.35
7944601	4.96
8101501	5.02
8008564	6.73
8068578	6.02
7991106	6.67
7985560	5.69
7985416	5.87
7985457	5.87
7985688	5.87
7990941	5.87
8106350	5.08
8029624	6.92
8030939	4.71
7902072	4.29
8069868	5.89
8146527	5.11
7969576	6.9
7926677	7.96
8084704	6.29
7948211	7.63
7986603	3.99
7949015	7.93
7949410	12.77
7905496	7.89
7913663	5.08
8075691	13.26
8105432	13.25
8178324	5.86
8001104	9.64
8029669	4.26
8068494	6.91
8050844	6
8057554	10.71
8108627	3.81
8144082	6.61
7956522	5.74
8113421	6.33
8114270	6.87
8094154	6.9
8121130	6.5
8054393	5.83
8042827	5.28
8095005	6.03
8121596	7.98
8116128	6.41
8083463	5.31
8168432	8.99
8031499	7.45
8161000	5.3
7933632	5.45
8002102	6.85
8117161	3.82
7999356	7.34
8126705	5.75
8082236	4.89
8123714	8.43
8104731	6.34
8160020	5.24
8008868	5.01
7956419	7.07
8019517	6.25
7935863	5.98
7989220	4.77
8104066	4.67
8066275	6.01
8081254	6.15
8020321	6.72
7910096	6.51
8154727	7.62
8076493	6.21
8152938	6.4
8122334	6.73
7949075	11.69
7901314	6.76
7968514	5.63
8050654	4.07
8002967	5.89
8171537	4.67
8083935	6.25
7922295	3.39
8148465	5.64
7974619	7.69
8169361	7.75
7991465	6.71
8149809	6.27
7962557	6.09
8112607	6.18
7960259	7.52
7993369	6.53
8004802	7.32
7935359	6.92
8049825	7.18
7995379	11.02
8109593	6.09
8165888	6.09
7949744	5.98
8043745	6.64
7952735	4.3
7927597	7.56
7963575	12.03
8132705	5.05
7901340	5.9
7956987	6.19
8021147	11.46
8009474	3.3
7974245	6.38
8113276	2.83
7927265	3.26
8057559	3
7927595	7.17
8093974	4.65
7964868	8.8
7967896	7.4
8055911	6.54
7953977	8.41
7934706	7.62
7934717	7.62
8130626	6.42
8162490	11.32
8020382	7.54
8123985	11.56
7979959	5.48
8055672	11.02
7979802	3.95
7935776	13.09
7980309	12.06
8088468	4.69
8007548	7.77
7943347	8.04
7937940	5.31
8048022	4.9
7958948	8.39
7975386	5.65
7975626	8.44
8135031	6.28
8001402	7.87
8147019	8.29
8001924	9.22
8026541	8.1
8005501	9.75
8164196	5.53
7940026	4.21
8167428	5.5
8060526	5.75
7896983	5.96
8164153	6.52
8098940	4.72
8106818	7.45
8034199	6.51
7969143	6.91
8065242	6.04
8105495	6.02
7976239	7.37
8067380	6.48
7914994	4.07
7904478	5.99
8071049	5.63
8071713	6.69
8145766	8.45
7991395	5.28
7977592	4.74
8176336	7.36
7925170	6.44
8142763	6.04
8083025	5.76
8002987	10.08
7985266	6.35
7993110	4.74
8116662	4.54
8031840	4.45
7990636	5.39
8128936	4.92
