ID_REF	VALUE
7901495	4.85
7901712	3.76
7903026	3.02
7904867	2.79
7904946	2.79
7905039	2.92
7906233	3.74
7907464	5.6
7907747	3.03
7908155	4.35
7909125	3.79
7909283	10.62
7910676	7.33
7910946	3.1
7911094	3.04
7911108	6.45
7912207	4.94
7912625	3.6
7913799	3.08
7913803	4.38
7914038	4.16
7914139	9.46
7914350	6.3
7914807	4.42
7916075	4.17
7916491	5.53
7917735	3.38
7917739	5.12
7918153	8.1
7919153	4.57
7919403	4.57
7919574	3.49
7919778	3.19
7920025	7.12
7923003	2.94
7923440	6.32
7924205	3.36
7925126	3.92
7925318	4.52
7925440	5.17
7926383	4.11
7927548	10.96
7927706	7.46
7928328	3.02
7931928	3.04
7932614	4.05
7933088	3.38
7933178	7.52
7935142	4.79
7936282	3.08
7939640	4.07
7942061	5.46
7943734	3.24
7944111	5.51
7945031	4.21
7945728	3.82
7946659	5.3
7947932	3.3
7948033	5.82
7948139	3.43
7948397	6.27
7950030	4.72
7950282	6.86
7951349	5.47
7951435	10.15
7951668	5.23
7952396	5.04
7953761	4.15
7953763	6.49
7954602	6.73
7955421	3.29
7957006	3.4
7957497	3.5
7959572	3.29
7959823	3.2
7959825	4.61
7960359	12.68
7960846	3.76
7960863	7.45
7962248	3.7
7963588	3.7
7964598	4.87
7964629	3.33
7964685	3
7964720	2.9
7965842	9.37
7966425	5.13
7967032	6.83
7968252	7.06
7968970	3.49
7970945	3.39
7971124	10.27
7971367	3.39
7971903	3.05
7972414	4.78
7972709	3.75
7974192	3.19
7974687	3.16
7976152	6.24
7977117	3.55
7978909	7.63
7979131	5.31
7980688	3.41
7981779	3.34
7982935	11
7983270	3.42
7983377	3.27
7983391	3.36
7984188	6.82
7986635	3.37
7987308	3.16
7988342	6.65
7988344	4.79
7988348	4.68
7988412	4.9
7990806	3.49
7992067	6.64
7992131	5.55
7992136	6.78
7992742	3.85
7992841	6.39
7995523	4.91
7999171	5.86
8000614	3.53
8001183	3.27
8001348	5.92
8002027	5.94
8003226	4.67
8003857	7.61
8003889	5.37
8005433	7.63
8005992	2.91
8006081	6.83
8007497	3.54
8007499	4.31
8007501	5.26
8007605	3.04
8009006	4.95
8010186	5.44
8010210	3.63
8012841	5.8
8015796	8.29
8016733	10.21
8020453	4.18
8021013	5.15
8021683	3.21
8022043	9.03
8022174	3.98
8023061	6.29
8023547	2.96
8023644	3.83
8023755	3.52
8027266	4.25
8027429	8.49
8027437	6.39
8028002	7.12
8029278	6.62
8030826	4.68
8035787	4.36
8035859	6.8
8036170	5.63
8036172	6.96
8036557	11.43
8040336	4.24
8041636	5.36
8042460	3.17
8043022	4.81
8043024	3.23
8048108	8.28
8049073	11.51
8049235	3.73
8052303	3.12
8052592	5.36
8053404	2.94
8055137	4.6
8055309	7.67
8057032	3
8057561	10.83
8058145	3.53
8061068	4.06
8061092	3.89
8061881	6.76
8063349	4.46
8063549	7.93
8065163	3.52
8065198	3.12
8065332	5.29
8065990	4
8066273	4.76
8066528	6.38
8067948	5.23
8068020	4.08
8068610	5.9
8068733	4.35
8069206	3.92
8070871	4.56
8070930	6.36
8071202	3.34
8072775	5.76
8074059	5.04
8075308	3.49
8075776	5.03
8077351	7.33
8078185	5.7
8078384	3.21
8079151	8.39
8079588	3.58
8082795	5.62
8083061	5.31
8085768	5.81
8086370	2.75
8086515	3.4
8088476	3.19
8090662	7.69
8091118	5.07
8091186	3.35
8091239	3.8
8093035	6.44
8093037	4.17
8094355	5.33
8094686	5.44
8094986	4.23
8095159	8.22
8095758	9.01
8096413	3.56
8096531	3.23
8097285	3.92
8097447	7.23
8097936	7.7
8098004	2.88
8098463	3.56
8099140	3.46
8099922	7.51
8100123	2.8
8100290	3
8100454	3.07
8101778	5.97
8103849	3.14
8104129	5.74
8104659	3.38
8105061	8.49
8105300	5.7
8105321	6.81
8108433	5.26
8109595	5.96
8109661	3.39
8112018	8.75
8112609	5.29
8112855	3.17
8114898	6
8115010	3.28
8115873	6.08
8116346	5.95
8119076	6.52
8119856	3.2
8121142	3.3
8121269	6.52
8121330	5.92
8121332	3.24
8121483	4.89
8123712	4.18
8124329	4.05
8124846	3.44
8125443	4.38
8125445	4.56
8126033	5.78
8126358	5.06
8126627	6.19
8127107	6.48
8127143	3.91
8127688	2.92
8127690	6.23
8130183	3.49
8131867	8.73
8132501	6.94
8134345	3.14
8135214	3.2
8137040	3.91
8137466	4.91
8138084	5.37
8139017	3.57
8140166	6.28
8140168	4.5
8140855	2.8
8142876	4.49
8145795	7.48
8146322	3.87
8146328	6.36
8146754	3.36
8147047	3.71
8148461	4.07
8150087	9.97
8151213	3.53
8152626	5.98
8152922	3.01
8154361	2.85
8154763	6.65
8155881	2.65
8156110	4.34
8156579	5.77
8156969	3.05
8157485	3.41
8157605	9.89
8157888	4.27
8158511	3.98
8158910	6.8
8161421	7.7
8161646	3.24
8162823	6.76
8164129	7.17
8166583	3.46
8167161	5.37
8168735	3.35
8169638	6.77
8170230	4.71
8171881	3.03
8172270	8.82
8173164	5.27
8173522	5.35
8173627	6.82
8174494	2.85
8176469	4.62
8176779	5.12
8176947	3.8
8177116	5.26
8177118	4.62
8177387	3.8
7981730	13.1
8139460	7.02
8140739	7.22
8101322	8.13
8130827	6.3
8130824	6.13
8140269	9.05
8140258	9.16
8113103	6.8
8163666	4.31
8085122	6.35
8021152	5.67
8168727	5.29
7945734	6.42
8094542	5.54
7931824	5.67
8135015	5.83
8143766	6.88
8006779	6.52
7904965	7.65
8107321	8.63
8071357	6.47
8076561	6.93
8074591	5.11
8074769	4.63
8071981	7.89
7978056	5.83
8138592	7.53
8169235	5.24
8024888	6.03
8012958	6.98
8152865	6.63
8103644	4.91
8105318	5.09
8043433	12.35
8165669	13.05
7970828	6.52
7944601	5.07
8101501	6.88
8008564	7.34
8068578	5.65
7991106	7
7985560	6.01
7985416	6.01
7985457	6.01
7985688	6.01
7990941	6.01
8106350	4.57
8029624	6.62
8030939	4.68
7902072	4.04
8069868	5.33
8146527	4.96
7969576	6.57
7926677	8.92
8084704	7.35
7948211	7.52
7986603	3.52
7949015	7.87
7949410	12.83
7905496	9.17
7913663	5.32
8075691	13.33
8105432	13.3
8178324	6.04
8001104	10.86
8029669	4.02
8068494	7.34
8050844	5.61
8057554	11.02
8108627	3.7
8144082	6.04
7956522	6.3
8113421	6.08
8114270	7.06
8094154	6.64
8121130	5.15
8054393	5.97
8042827	4.95
8095005	6.48
8121596	7.01
8116128	6.14
8083463	4.51
8168432	9.41
8031499	7.01
8161000	5.64
