ID_REF	VALUE
7901495	4.81
7901712	4.08
7903026	3.3
7904867	2.61
7904946	2.61
7905039	2.87
7906233	3.56
7907464	5.83
7907747	3
7908155	4.58
7909125	3.59
7909283	10.21
7910676	7.4
7910946	2.96
7911094	2.91
7911108	6.31
7912207	4.61
7912625	4
7913799	3.17
7913803	4.39
7914038	4.56
7914139	9.7
7914350	6.39
7914807	3.65
7916075	4.66
7916491	4.98
7917735	3.19
7917739	5.25
7918153	7.79
7919153	4.26
7919403	4.26
7919574	3.49
7919778	3.54
7920025	7.35
7923003	3.02
7923440	7.57
7924205	3.09
7925126	3.41
7925318	5.01
7925440	5.05
7926383	4.33
7927548	10.93
7927706	8.12
7928328	2.87
7931928	3.41
7932614	4.69
7933088	3.45
7933178	7.81
7935142	4.48
7936282	2.93
7939640	4.54
7942061	5.32
7943734	3.6
7944111	5.12
7945031	5.73
7945728	3.66
7946659	5.82
7947932	3.51
7948033	5.63
7948139	3.76
7948397	5.9
7950030	4.52
7950282	7.69
7951349	5.43
7951435	10.13
7951668	5.21
7952396	5.4
7953761	3.96
7953763	6.49
7954602	6.12
7955421	3.01
7957006	3.86
7957497	3.54
7959572	3.04
7959823	3.53
7959825	4.43
7960359	12.66
7960846	3.75
7960863	7.37
7962248	3.84
7963588	3.92
7964598	4.95
7964629	3.55
7964685	3.44
7964720	2.87
7965842	9.39
7966425	5.56
7967032	6.79
7968252	6.95
7968970	3.81
7970945	3.49
7971124	10.54
7971367	4.42
7971903	2.65
7972414	5.26
7972709	3.68
7974192	2.87
7974687	3.37
7976152	6.19
7977117	3.39
7978909	7.23
7979131	7.62
7980688	3.36
7981779	3.15
7982935	10.5
7983270	3.4
7983377	2.93
7983391	3.43
7984188	7.41
7986635	3.49
7987308	3.08
7988342	4.28
7988344	4.94
7988348	3.55
7988412	5.4
7990806	2.91
7992067	6.67
7992131	6
7992136	6.73
7992742	3.7
7992841	6.52
7995523	5.68
7999171	5.46
8000614	3.73
8001183	2.93
8001348	6.02
8002027	5.47
8003226	5.08
8003857	7.87
8003889	5.05
8005433	7.62
8005992	2.87
8006081	8.24
8007497	3.45
8007499	3.8
8007501	4.75
8007605	2.95
8009006	4.85
8010186	5.4
8010210	3.65
8012841	6.83
8015796	9.35
8016733	10.22
8020453	4.53
8021013	5.1
8021683	3.09
8022043	8.63
8022174	4.38
8023061	6.73
8023547	3.04
8023644	3.43
8023755	4.75
8027266	4.35
8027429	9.05
8027437	7.07
8028002	6.49
8029278	7.9
8030826	4.92
8035787	4.12
8035859	6.42
8036170	5.57
8036172	7.02
8036557	11.59
8040336	3.84
8041636	4.88
8042460	3.23
8043022	4.76
8043024	3.08
8048108	7.7
8049073	11.18
8049235	3.78
8052303	2.87
8052592	4.97
8053404	3.01
8055137	5.01
8055309	7.59
8057032	3
8057561	11.13
8058145	3.19
8061068	4.21
8061092	4.53
8061881	6.6
8063349	4.31
8063549	7.7
8065163	3.44
8065198	2.98
8065332	5.37
8065990	4.19
8066273	4.96
8066528	6.64
8067948	5.26
8068020	5.04
8068610	5.76
8068733	3.94
8069206	4.03
8070871	4.61
8070930	6.02
8071202	3.5
8072775	4.1
8074059	5.26
8075308	3.26
8075776	5.08
8077351	7.13
8078185	5.27
8078384	3.1
8079151	7.27
8079588	3.8
8082795	5.25
8083061	5.61
8085768	6.06
8086370	2.76
8086515	4.43
8088476	3.3
8090662	6.59
8091118	5.16
8091186	3.45
8091239	3.21
8093035	6.54
