ID_REF	VALUE
7901495	4.55
7901712	3.86
7903026	2.94
7904867	2.57
7904946	2.57
7905039	3.67
7906233	3.1
7907464	5.82
7907747	3.45
7908155	4.82
7909125	3.82
7909283	11.22
7910676	7.02
7910946	3.08
7911094	3.13
7911108	6.68
7912207	4.95
7912625	4.17
7913799	3.22
7913803	3.82
7914038	4.25
7914139	9.34
7914350	6.87
7914807	3.91
7916075	5.06
7916491	5.8
7917735	3.18
7917739	4.95
7918153	7.56
7919153	4.52
7919403	4.52
7919574	3.57
7919778	3.62
7920025	7.45
7923003	2.88
7923440	6.81
7924205	3.84
7925126	3.36
7925318	5.35
7925440	5.2
7926383	4.29
7927548	10.47
7927706	6.73
7928328	2.97
7931928	3.06
7932614	3.76
7933088	3.41
7933178	7.8
7935142	5.73
7936282	2.95
7939640	4.01
7942061	5.41
7943734	3.35
7944111	5.02
7945031	4.48
7945728	4.35
7946659	6.11
7947932	3.27
7948033	5.85
7948139	3.73
7948397	5.71
7950030	4.63
7950282	7.67
7951349	5.57
7951435	9.79
7951668	4.49
7952396	5.95
7953761	4.19
7953763	6.86
7954602	6.35
7955421	3.21
7957006	3.28
7957497	3.35
7959572	3.62
7959823	3.64
7959825	4.49
7960359	12.74
7960846	4.06
7960863	7.22
7962248	3.72
7963588	3.53
7964598	5.47
7964629	3.79
7964685	3.37
7964720	2.91
7965842	9.45
7966425	5.14
7967032	6.7
7968252	7.24
7968970	3.64
7970945	3.6
7971124	9.64
7971367	4.19
7971903	2.86
7972414	4.8
7972709	3.67
7974192	3.27
7974687	2.99
7976152	5.9
7977117	3.7
7978909	7.3
7979131	5.64
7980688	3.63
7981779	3.17
7982935	10.84
7983270	3.47
7983377	2.93
7983391	3.27
7984188	7.28
7986635	3.41
7987308	2.99
7988342	3.97
7988344	5.45
7988348	3.05
7988412	5.39
7990806	2.96
7992067	6.87
7992131	6.3
7992136	6.76
7992742	3.95
7992841	7
7995523	5
7999171	5.61
8000614	3.94
8001183	3.05
8001348	6.12
8002027	5.78
8003226	4.65
8003857	7.95
8003889	5.81
8005433	7.66
8005992	2.86
8006081	6.98
8007497	3.3
8007499	3.69
8007501	4.89
8007605	3.22
8009006	5.07
8010186	6.06
8010210	3.46
8012841	6.43
8015796	8.25
8016733	10.49
8020453	4.15
8021013	5.6
8021683	3.59
8022043	8.69
8022174	4.32
8023061	6.36
8023547	2.87
8023644	3.72
8023755	3.66
8027266	5.02
8027429	8
8027437	7.15
8028002	5.23
8029278	5.66
8030826	5
8035787	3.7
8035859	6.71
8036170	6.03
8036172	7.13
8036557	11.21
8040336	3.87
8041636	5.82
8042460	3.2
8043022	5.74
8043024	3.42
8048108	7.88
8049073	10.98
8049235	3.48
8052303	3.01
8052592	4.37
8053404	2.96
8055137	4.94
8055309	7.49
8057032	2.93
8057561	10.72
8058145	3.25
8061068	4.2
8061092	4.82
8061881	6.85
8063349	4.15
8063549	7.68
8065163	3.57
8065198	3.19
8065332	5.59
8065990	4.3
8066273	4.75
8066528	6.79
8067948	5.47
8068020	4.24
8068610	5.76
8068733	4.14
8069206	4.02
8070871	4.59
8070930	6.56
8071202	3.4
8072775	3.39
8074059	5.07
8075308	3.3
8075776	5.42
8077351	7.16
8078185	5.27
8078384	3.97
8079151	6.95
8079588	3.44
8082795	6.78
8083061	5.13
8085768	5.67
8086370	2.84
8086515	3.9
8088476	2.81
8090662	7.79
8091118	5.01
8091186	3.35
8091239	3.17
8093035	6.73
8093037	5.05
8094355	5.78
8094686	4.84
8094986	4.39
8095159	7.69
8095758	9.26
8096413	3.76
8096531	3.62
8097285	3.53
8097447	6.87
8097936	7.9
8098004	2.9
8098463	3.86
8099140	3.3
8099922	7.52
8100123	2.87
8100290	3.41
8100454	3.56
8101778	5.93
8103849	3.11
8104129	6.6
8104659	3.54
8105061	6.88
8105300	6.3
8105321	7.39
8108433	4.16
8109595	6.05
8109661	3.87
8112018	8.55
8112609	5.54
8112855	2.63
8114898	6.16
8115010	3.12
8115873	5.83
8116346	6.03
8119076	6.14
8119856	3.41
8121142	3.53
8121269	6.45
8121330	6.16
8121332	3.6
8121483	5.27
8123712	3.97
8124329	4.11
8124846	4.39
8125443	4.95
8125445	5.1
8126033	6.08
8126358	4.72
8126627	5.49
8127107	5.96
8127143	4.14
8127688	2.86
8127690	6.07
8130183	3.96
8131867	8.52
8132501	7.28
8134345	3.34
8135214	3.38
8137040	4.1
8137466	5.23
8138084	5.7
8139017	3.87
8140166	6.65
8140168	4.33
8140855	3.01
8142876	5
8145795	7.68
8146322	4.03
8146328	6.86
8146754	3.51
8147047	4.75
8148461	4.14
8150087	9.99
8151213	4.01
8152626	7.52
8152922	3.15
8154361	3.04
8154763	7.15
8155881	3.05
8156110	4.3
8156579	5.21
8156969	3.25
8157485	3.54
8157605	8.99
8157888	4.74
8158511	4.61
8158910	7.08
8161421	7.72
8161646	3.02
