ID_REF	VALUE
7901495	4.75
7901712	3.92
7903026	2.95
7904867	3.09
7904946	3.09
7905039	3.29
7906233	3.77
7907464	6.06
7907747	3.17
7908155	4.89
7909125	3.73
7909283	9.64
7910676	7.27
7910946	3.2
7911094	3
7911108	6.47
7912207	4.45
7912625	3.86
7913799	3.29
7913803	4.65
7914038	4.28
7914139	9.26
7914350	6.82
7914807	3.71
7916075	4.81
7916491	5.35
7917735	3.33
7917739	5.7
7918153	7.95
7919153	4.62
7919403	4.62
7919574	3.5
7919778	3.7
7920025	7.42
7923003	2.89
7923440	7.31
7924205	3.43
7925126	3.73
7925318	4.91
7925440	5.28
7926383	4.59
7927548	10.81
7927706	7.82
7928328	2.97
7931928	3.15
7932614	3.97
7933088	3.75
7933178	7.34
7935142	5.51
7936282	2.97
7939640	4.52
7942061	5.99
7943734	3.55
7944111	5
7945031	4.87
7945728	4.03
7946659	5.58
7947932	3.65
7948033	5.44
7948139	3.51
7948397	5.19
7950030	4.67
7950282	7.28
7951349	5.51
7951435	9.78
7951668	5.37
7952396	4.53
7953761	4.24
7953763	6.48
7954602	7.42
7955421	3.53
7957006	3.64
7957497	3.26
7959572	3.51
7959823	3.36
7959825	4.38
7960359	12.6
7960846	3.89
7960863	7.21
7962248	3.8
7963588	4.26
7964598	5.12
7964629	3.85
7964685	3.36
7964720	2.92
7965842	9.05
7966425	5.44
7967032	7.02
7968252	7.08
7968970	4.08
7970945	3.42
7971124	9.75
7971367	3.86
7971903	2.96
7972414	4.85
7972709	3.46
7974192	3.23
7974687	3.22
7976152	5.8
7977117	3.71
7978909	7.46
7979131	4.84
7980688	3.6
7981779	3.19
7982935	10.77
7983270	3.86
7983377	3.21
7983391	3.35
7984188	7.72
7986635	3.6
7987308	3.1
7988342	5.52
7988344	5.09
7988348	3.34
7988412	5.3
7990806	3.21
7992067	6.86
7992131	6.16
7992136	7.04
7992742	3.41
7992841	6.1
7995523	6.49
7999171	5.03
8000614	3.9
8001183	3.33
8001348	5.89
8002027	5.78
8003226	4.67
8003857	7.61
8003889	6.81
8005433	7.62
8005992	2.97
8006081	8.29
8007497	3.43
8007499	4.17
8007501	4.89
8007605	3.26
8009006	5.24
8010186	5.33
8010210	3.47
8012841	6.01
8015796	8.85
8016733	10.25
8020453	4.68
8021013	5.95
8021683	3.41
8022043	8.58
8022174	4.09
8023061	6.58
8023547	2.92
8023644	4.33
8023755	3.45
8027266	4.13
8027429	8.77
8027437	6.86
8028002	6.78
8029278	5.2
8030826	5.19
8035787	4.28
8035859	6.41
8036170	5.68
8036172	7.21
8036557	11.64
8040336	4.13
8041636	5.72
8042460	3.12
8043022	5.21
8043024	3.49
8048108	7.8
8049073	11.2
8049235	3.63
8052303	3.24
8052592	5.35
8053404	2.88
8055137	4.66
8055309	7.51
8057032	3.19
8057561	10.83
8058145	3.42
8061068	4.17
8061092	4.13
8061881	6.68
8063349	4.47
8063549	7.52
8065163	3.06
8065198	3.39
8065332	5.35
8065990	4.49
8066273	4.79
8066528	6.07
8067948	4.97
8068020	4.34
8068610	6.62
8068733	3.91
8069206	4.12
8070871	4.73
8070930	6
8071202	3.21
8072775	4.04
8074059	4.6
8075308	4.03
8075776	5.38
8077351	6.94
8078185	4.85
8078384	4.56
8079151	6.87
8079588	4.34
8082795	5.96
8083061	5
8085768	5.99
8086370	2.79
8086515	3.7
8088476	3.69
8090662	6.88
8091118	5.39
8091186	3.52
8091239	3.23
8093035	6.37
8093037	4.22
8094355	5.98
8094686	4.94
8094986	4.21
8095159	8.56
8095758	9.32
8096413	3.68
8096531	3.55
8097285	3.32
8097447	7.28
8097936	7.63
8098004	3.08
8098463	4.6
8099140	3.54
8099922	7.87
8100123	3
8100290	3.06
8100454	4.28
8101778	5.91
8103849	3.22
8104129	6.45
8104659	3.47
8105061	8.04
8105300	7.91
8105321	7.25
8108433	4.53
8109595	5.71
8109661	3.62
8112018	8.34
8112609	6.57
8112855	3.05
8114898	5.34
8115010	3.88
8115873	5.66
8116346	6.24
8119076	7.09
8119856	3.67
8121142	3.6
8121269	7.14
8121330	6.45
8121332	3.06
8121483	5.87
8123712	4.37
8124329	4.52
8124846	5.89
8125443	4.3
8125445	5.36
8126033	6.14
8126358	4.85
8126627	5.62
8127107	6.11
8127143	3.97
8127688	2.93
8127690	5.4
8130183	3.93
8131867	7.35
8132501	7.9
8134345	3.48
8135214	3.29
8137040	4.22
8137466	5.63
8138084	5.87
8139017	3.79
8140166	6.55
8140168	4.13
8140855	3
8142876	4.79
8145795	7.56
8146322	4.37
8146328	6.23
8146754	3.68
8147047	3.96
8148461	4.32
8150087	9.95
8151213	3.55
8152626	7.69
8152922	3.12
8154361	3.14
8154763	7.35
8155881	3.26
8156110	4.14
8156579	5.13
8156969	3.17
8157485	3.7
8157605	10.08
8157888	3.95
8158511	4.38
8158910	6.72
