ID_REF	VALUE
7901495	4.47
7901712	3.99
7903026	3.02
7904867	2.98
7904946	2.98
7905039	2.72
7906233	3.33
7907464	6.06
7907747	2.96
7908155	4.68
7909125	3.93
7909283	10.68
7910676	7.43
7910946	2.9
7911094	3.05
7911108	5.73
7912207	4.62
7912625	3.55
7913799	3.2
7913803	4.96
7914038	4.17
7914139	9.37
7914350	6.64
7914807	4.44
7916075	4.99
7916491	5.25
7917735	3.45
7917739	5.67
7918153	8.16
7919153	4.98
7919403	4.98
7919574	3.5
7919778	3.22
7920025	7.43
7923003	2.95
7923440	6.86
7924205	3.31
7925126	3.67
7925318	4.06
7925440	5.19
7926383	4.91
7927548	10.99
7927706	7.89
7928328	2.95
7931928	3.31
7932614	3.95
7933088	3.62
7933178	7.6
7935142	4.71
7936282	2.89
7939640	4.45
7942061	5.17
7943734	3.69
7944111	4.84
7945031	4.75
7945728	3.96
7946659	5.58
7947932	3.41
7948033	5.49
7948139	2.93
7948397	5.37
7950030	4.51
7950282	7.81
7951349	5.58
7951435	10.44
7951668	5.5
7952396	5.51
7953761	4.25
7953763	6.56
7954602	6.78
7955421	3.07
7957006	3.64
7957497	3.28
7959572	4.19
7959823	3.05
7959825	4.37
7960359	12.72
7960846	4.11
7960863	7.65
7962248	3.8
7963588	3.3
7964598	6.09
7964629	3.83
7964685	3.54
7964720	3.09
7965842	9.35
7966425	5.94
7967032	6.95
7968252	7.09
7968970	3.91
7970945	3.47
7971124	10.41
7971367	3.89
7971903	2.94
7972414	4.71
7972709	3.78
7974192	3.74
7974687	3.27
7976152	6.39
7977117	3.59
7978909	7.61
7979131	6.07
7980688	3.67
7981779	3.71
7982935	11.09
7983270	3.47
7983377	3.25
7983391	3.17
7984188	7.58
7986635	3.64
7987308	3
7988342	6.32
7988344	5.15
7988348	3.53
7988412	5.14
7990806	2.97
7992067	6.49
7992131	6.04
7992136	6.62
7992742	3.57
7992841	6.33
7995523	6.15
7999171	5.41
8000614	4.22
8001183	3.07
8001348	5.32
8002027	5.97
8003226	4.69
8003857	7.8
8003889	5.96
8005433	7.49
8005992	2.85
8006081	7.4
8007497	3.97
8007499	3.84
8007501	4.47
8007605	4.28
8009006	5.09
8010186	5.47
8010210	3.46
8012841	6.88
