ID_REF	VALUE
7901495	4.72
7901712	3.96
7903026	3.02
7904867	2.78
7904946	2.78
7905039	3.46
7906233	4.52
7907464	6.04
7907747	3.1
7908155	4.66
7909125	3.84
7909283	8.69
7910676	7.11
7910946	3.07
7911094	2.97
7911108	6.02
7912207	4.93
7912625	3.83
7913799	3.19
7913803	4.64
7914038	4.18
7914139	9.32
7914350	6.57
7914807	4.01
7916075	4.78
7916491	5.44
7917735	3.15
7917739	4.63
7918153	7.46
7919153	4.52
7919403	4.52
7919574	3.36
7919778	3.62
7920025	7.85
7923003	2.91
7923440	7.13
7924205	3.38
7925126	3.7
7925318	4.7
7925440	5.18
7926383	4.46
7927548	10.16
7927706	7.32
7928328	2.88
7931928	3.32
7932614	4.04
7933088	3.74
7933178	7.72
7935142	5.7
7936282	3.06
7939640	4.09
7942061	5.23
7943734	3.29
7944111	5.17
7945031	4.65
7945728	4.14
7946659	5.65
7947932	3.38
7948033	6.19
7948139	3.49
7948397	5.53
7950030	4.95
7950282	7.51
7951349	5.41
7951435	9.13
7951668	4.04
7952396	5.66
7953761	4.01
7953763	6.69
7954602	6.79
7955421	3.09
7957006	3.67
7957497	3.22
7959572	3.01
7959823	3.47
7959825	4.86
7960359	13.01
7960846	3.68
7960863	7.3
7962248	3.87
7963588	3.54
7964598	4.99
7964629	3.64
7964685	3.8
7964720	3.02
7965842	9.38
7966425	5.05
7967032	6.48
7968252	7.29
7968970	3.92
7970945	3.23
7971124	10.14
7971367	3.42
7971903	2.87
7972414	4.69
7972709	3.82
7974192	3.06
7974687	2.79
7976152	6.09
7977117	3.7
7978909	7.37
7979131	7.04
7980688	3.78
7981779	3.05
7982935	10.03
7983270	3.4
7983377	2.81
7983391	3.08
7984188	7.75
7986635	3.4
7987308	3.1
7988342	5.46
7988344	4.66
7988348	2.89
7988412	5.25
7990806	3.05
7992067	7.11
7992131	5.88
7992136	6.9
7992742	3.83
7992841	6.93
7995523	5.47
7999171	5.2
8000614	3.95
8001183	2.92
8001348	6.21
8002027	5.68
8003226	4.66
8003857	8.26
8003889	4.93
8005433	7.55
8005992	2.94
8006081	7.38
8007497	3.37
8007499	3.86
8007501	4.77
8007605	2.74
8009006	4.67
8010186	5.84
8010210	3.76
8012841	6.36
8015796	8.81
8016733	10.43
8020453	4.71
8021013	5.44
8021683	3.26
8022043	8.68
8022174	4.03
8023061	6.39
8023547	2.91
8023644	3.59
8023755	4.34
8027266	4.83
8027429	8.22
8027437	7.21
8028002	6.01
8029278	4.75
8030826	5.21
8035787	3.82
8035859	6.56
8036170	6.05
8036172	7.18
8036557	11.55
8040336	3.99
8041636	5.34
8042460	3.29
8043022	5.55
8043024	3.14
8048108	7.94
8049073	11.42
8049235	3.54
8052303	3.1
8052592	4.8
8053404	2.89
8055137	5.04
8055309	7.71
8057032	3.22
8057561	10.48
8058145	3.2
8061068	4.35
8061092	4.45
8061881	7.01
8063349	4.35
8063549	8.09
8065163	3.12
8065198	3.11
8065332	5.99
8065990	4.02
8066273	4.81
8066528	6.8
8067948	5.41
8068020	4.9
8068610	5.69
8068733	4.2
8069206	4.14
8070871	4.41
8070930	6.39
8071202	3.54
8072775	3.34
8074059	5.02
8075308	3.27
8075776	5.47
8077351	7.34
8078185	5.2
8078384	3.54
8079151	6.06
8079588	3.42
8082795	5.63
8083061	5.43
8085768	5.82
8086370	2.93
8086515	4.08
8088476	3.4
8090662	6.95
8091118	4.87
8091186	3.11
8091239	2.98
8093035	6.55
8093037	4
8094355	5.96
8094686	4.9
8094986	4.52
8095159	8.04
8095758	8.41
8096413	3.91
8096531	3.33
8097285	3.11
8097447	7.23
8097936	7.69
8098004	3.01
8098463	4.57
8099140	3.5
8099922	6.85
8100123	2.9
8100290	3.13
8100454	3.54
8101778	5.91
8103849	3.1
8104129	6.48
8104659	3.38
8105061	10.13
8105300	6.92
8105321	7.35
8108433	4.83
8109595	5.9
8109661	4.12
8112018	8.85
8112609	5.61
8112855	2.92
8114898	6.18
8115010	3.11
8115873	5.63
8116346	6.16
8119076	6.33
8119856	3.39
8121142	3.41
8121269	6.42
8121330	6.28
8121332	3.04
8121483	4.51
8123712	3.97
8124329	4.09
8124846	5.02
8125443	5.16
8125445	4.92
8126033	6.44
8126358	4.81
8126627	5.69
8127107	5.97
8127143	3.93
8127688	2.93
8127690	5.7
8130183	3.85
8131867	9.28
8132501	6.93
8134345	3.66
8135214	3.32
8137040	3.98
8137466	5.47
8138084	5.54
8139017	3.63
8140166	6.59
8140168	4.47
8140855	3.02
8142876	4.79
8145795	7.8
8146322	3.82
8146328	6.48
8146754	3.81
8147047	4.02
8148461	4.61
8150087	10.14
8151213	4.95
8152626	8.26
8152922	3.07
8154361	2.9
8154763	7.23
8155881	3.06
8156110	4.32
8156579	5.5
8156969	3.14
8157485	3.48
8157605	10.34
8157888	4.62
8158511	4.36
8158910	7.1
8161421	7.75
8161646	3.32
8162823	6.68
8164129	6.64
8166583	3.67
8167161	5.43
8168735	3.31
8169638	6.47
8170230	4.2
8171881	2.92
8172270	7.81
8173164	5.05
8173522	4.37
8173627	6.45
8174494	3.28
8176469	5.86
8176779	5.15
8176947	3.68
8177116	5.37
8177118	4.88
8177387	3.68
7981730	12.92
8139460	7.55
8140739	6.92
8101322	5.76
8130827	6.3
8130824	6.49
8140269	9.85
8140258	9.94
8113103	7.45
8163666	4.97
8085122	6.67
8021152	6.06
8168727	5.52
7945734	6.93
8094542	5.28
7931824	5.93
8135015	5.92
8143766	7.04
8006779	6.66
7904965	8.7
8107321	8.74
8071357	6.43
8076561	7.43
