ID_REF	VALUE
7901495	4.34
7901712	4.2
7903026	3.14
7904867	2.81
7904946	2.81
7905039	3.23
7906233	4.02
7907464	5.89
7907747	3.08
7908155	4.76
7909125	3.79
7909283	10.32
7910676	7.05
7910946	3.02
7911094	2.91
7911108	6.23
7912207	4.43
7912625	3.88
7913799	3.05
7913803	4.25
7914038	4.16
7914139	9.47
7914350	6.81
7914807	3.59
7916075	4.08
7916491	4.85
7917735	3.21
7917739	5.67
7918153	7.89
7919153	4.39
7919403	4.39
7919574	3.47
7919778	3.4
7920025	7.52
7923003	2.99
7923440	6.78
7924205	3.35
7925126	3.72
7925318	4.18
7925440	5.19
7926383	4.26
7927548	11.01
7927706	8.01
7928328	2.81
7931928	3.09
7932614	3.81
7933088	3.38
7933178	7.69
7935142	4.7
7936282	2.91
7939640	4.47
7942061	6.29
7943734	3.81
7944111	4.98
7945031	4.88
7945728	3.85
7946659	6.06
7947932	3.38
7948033	5.86
7948139	3.79
7948397	5.76
7950030	4.94
7950282	7.3
7951349	5.17
7951435	9.82
7951668	4.86
7952396	4.77
7953761	4.09
7953763	6.85
7954602	6.56
7955421	3.11
7957006	3.56
7957497	3.42
7959572	3.53
7959823	3.26
7959825	4.57
7960359	12.66
7960846	3.91
7960863	7.3
7962248	3.94
7963588	3.97
7964598	4.67
7964629	3.9
7964685	3.7
7964720	2.83
7965842	9.33
7966425	5
7967032	6.86
7968252	7.22
7968970	3.59
7970945	3.62
7971124	10.42
7971367	3.87
7971903	3.09
7972414	4.67
7972709	3.82
7974192	3.35
7974687	3.44
7976152	5.88
7977117	3.91
7978909	7.46
7979131	6.16
7980688	3.81
7981779	3.27
7982935	10.73
7983270	3.56
7983377	2.97
7983391	3.09
7984188	7.77
7986635	3.63
7987308	3.12
7988342	4.59
7988344	5.02
7988348	3.22
7988412	5.31
7990806	3.21
7992067	6.76
7992131	6.13
7992136	6.9
7992742	3.95
7992841	6.26
7995523	5.59
7999171	6.04
8000614	3.88
8001183	2.96
8001348	6.15
8002027	6.13
8003226	4.52
8003857	8.2
8003889	5.09
8005433	7.49
8005992	2.99
8006081	7.58
8007497	3.63
8007499	3.93
8007501	4.72
8007605	3.06
8009006	4.73
8010186	5.98
8010210	3.46
8012841	5.56
8015796	8.89
8016733	10.25
8020453	4.86
8021013	5.29
8021683	3.13
8022043	8.78
8022174	4.18
8023061	6.61
8023547	3.03
8023644	3.64
8023755	3.99
8027266	4.42
8027429	8.3
8027437	7.26
8028002	5.77
8029278	5.16
8030826	5.44
8035787	4.23
8035859	6.6
8036170	5.75
8036172	7.28
8036557	11.75
8040336	4
8041636	5.21
8042460	3.2
8043022	5.68
8043024	3.38
8048108	8.09
8049073	11.09
8049235	3.78
8052303	3.12
8052592	5.16
8053404	3.18
8055137	4.73
8055309	7.45
8057032	3.13
8057561	10.78
8058145	3.37
8061068	4.38
8061092	4.81
8061881	6.66
8063349	4.36
8063549	7.99
8065163	3.03
8065198	3.13
8065332	5.73
8065990	4.18
8066273	4.7
8066528	6.58
8067948	5.39
8068020	4.31
8068610	6.37
8068733	4
8069206	3.91
8070871	4.49
8070930	6.47
8071202	3.3
8072775	4.9
8074059	5.21
8075308	3.21
8075776	5.39
8077351	7.23
8078185	5.63
8078384	3.61
8079151	6.13
8079588	4.23
8082795	5.62
8083061	5.22
8085768	5.8
8086370	2.97
8086515	3.87
8088476	3.78
8090662	7.14
8091118	4.99
8091186	3.22
8091239	3.21
8093035	6.81
8093037	4.51
8094355	5.95
8094686	4.84
8094986	4.51
8095159	8.37
8095758	9.05
8096413	3.56
8096531	3.73
8097285	3.72
8097447	7.18
8097936	7.86
8098004	2.97
8098463	3.76
8099140	3.57
8099922	7.22
8100123	2.99
8100290	3.24
8100454	3.3
8101778	6.44
8103849	3.1
8104129	6.17
8104659	3.57
8105061	8.97
8105300	7.16
8105321	7.37
8108433	4.38
8109595	5.98
8109661	3.83
8112018	8.84
8112609	5.62
8112855	3.43
8114898	5.78
8115010	3.58
8115873	5.77
8116346	6.02
8119076	6.63
8119856	3.22
8121142	3.28
8121269	7.14
8121330	5.92
8121332	3.1
8121483	4.8
8123712	4.06
8124329	4.07
8124846	6.17
8125443	4.74
8125445	4.56
8126033	6.1
8126358	4.93
8126627	5.6
8127107	6.61
8127143	3.88
8127688	2.9
8127690	5.88
8130183	3.75
8131867	7.58
8132501	6.94
8134345	3.62
8135214	3.17
8137040	4.24
8137466	4.73
8138084	5.28
8139017	3.44
8140166	6.32
8140168	4.41
8140855	2.9
8142876	4.8
8145795	7.65
8146322	4.1
8146328	6.47
8146754	3.67
8147047	4.08
8148461	4.14
8150087	9.8
8151213	3.4
8152626	7.54
8152922	3.19
8154361	3.13
8154763	7.29
8155881	2.87
8156110	4.14
8156579	4.88
8156969	3.21
8157485	3.47
8157605	9.97
8157888	4.6
8158511	4.41
8158910	6.74
8161421	7.74
8161646	3.15
8162823	6.45
8164129	6.52
8166583	3.41
8167161	5.54
8168735	3.18
8169638	6.53
8170230	3.81
8171881	3.01
8172270	8.86
8173164	5.11
8173522	5.72
8173627	5.73
8174494	2.54
8176469	5.09
8176779	5.57
8176947	3.87
8177116	5.37
8177118	5.14
8177387	3.87
7981730	8.37
8139460	7.55
8140739	6.81
8101322	7.53
8130827	6.37
8130824	6.41
8140269	9.23
8140258	9.42
8113103	5.57
8163666	5.31
8085122	6.46
8021152	5.97
8168727	5.76
7945734	6.78
8094542	5.58
7931824	5.6
8135015	5.97
8143766	7.36
8006779	6.81
7904965	7.62
8107321	8.42
8071357	6.53
8076561	7.5
8074591	4.97
8074769	4.34
8071981	7.76
7978056	6.21
8138592	7.41
8169235	5.29
8024888	6.22
8012958	7.67
8152865	7.14
8103644	4.95
8105318	5.04
8043433	8.87
8165669	12.84
7970828	6.57
7944601	5.11
8101501	6.18
8008564	7.4
8068578	5.98
7991106	7.12
7985560	5.76
7985416	5.88
7985457	5.88
7985688	5.88
7990941	5.88
8106350	5.13
8029624	6.61
8030939	4.69
7902072	4.2
8069868	5.12
8146527	4.83
7969576	7.04
7926677	7.61
8084704	7.18
7948211	7.29
7986603	3.58
